date,month,평균 기온(°C),최다 풍향(16방위),일강수량(mm),합계 일조 시간(hr),9-9강수(mm),평균 전운량(10분위),합계 소형증발량(mm),최저 해면기압 시각(hhmi),최저 기온 시각(hhmi),열지수,평균 10cm 지중온도(°C),평균 상대습도(%),최대 순간풍속 시각(hhmi),최소 상대습도(%),풍정합(100m),최고 기온 시각(hhmi),평균 20cm 지중온도(°C),합계 일사량(MJ/m2),target,season,tp_2_0,tp_2_1,tp_2_2,tp_2_3
201705,5,19.490322580645163,250.96774193548384,2.3000000000000003,9.725806451612904,2.6833333333333336,3.877419354838709,6.945161290322582,1373.1290322580646,752.4193548387095,61,20.661290322580644,52.287096774193536,1525.6129032258066,30.41935483870968,2100.2580645161293,1437.548387096774,19.61290322580645,20.81774193548388,355030,1.0,0,0,1,0
201706,6,23.27333333333333,220.33333333333331,5.123076923076923,9.506666666666666,5.55,4.673333333333333,7.153333333333335,1395.8666666666666,714.7,68,25.036666666666665,56.60333333333333,1579.6333333333334,33.46666666666667,2055.133333333333,1452.6333333333334,24.09666666666667,20.842333333333336,175296,2.0,0,0,0,1
201707,7,26.92258064516129,191.9354838709677,27.0,3.9709677419354836,27.08695652173913,7.887096774193548,3.9580645161290313,1262.741935483871,855.3225806451613,72,27.403225806451612,77.1774193548387,1414.8064516129032,59.67741935483871,1732.0645161290322,1324.0,26.451612903225797,12.10548387096774,184033,2.0,0,0,0,1
201708,8,25.916129032258066,129.67741935483872,15.63157894736842,5.361290322580646,14.75,7.048387096774192,4.487096774193548,1218.0645161290322,884.4193548387095,71,26.97741935483872,70.81935483870967,1313.258064516129,50.838709677419345,1950.483870967742,1413.516129032258,26.174193548387088,13.260967741935485,236717,2.0,0,0,0,1
201709,9,22.10333333333334,136.33333333333334,3.888888888888889,8.058620689655173,3.888888888888889,4.193333333333333,5.0793103448275865,1249.6666666666667,727.2,65,23.63,60.92999999999999,1438.166666666667,39.1,1713.5666666666666,1450.1333333333334,23.09333333333333,14.841000000000005,308138,3.0,0,0,1,0
201710,10,16.409677419354836,149.66666666666666,3.3125,7.423333333333333,4.416666666666667,4.522580645161291,3.0516129032258066,1362.3,902.3225806451613,55,18.166666666666668,56.25806451612904,1427.0666666666666,33.73333333333333,1670.0967741935485,1333.3666666666666,18.439999999999994,7.773225806451613,850481,3.0,0,0,1,0
201711,11,5.626666666666668,182.33333333333331,2.9071428571428566,6.070370370370371,2.9071428571428566,4.15,1.9965517241379311,1176.0,1174.5,32,8.57,53.42666666666664,1280.3333333333333,32.166666666666664,1791.2666666666669,1339.2666666666667,9.713333333333336,5.59,225334,3.0,0,1,0,0
201712,12,-1.9290322580645158,233.79310344827587,2.485714285714286,5.680645161290323,2.3200000000000003,3.8741935483870957,1.2300000000000002,1316.9354838709678,1138.9032258064515,12,0.8193548387096774,55.854838709677416,1339.6333333333334,33.16129032258065,1537.7586206896551,1242.9354838709678,1.9258064516129028,4.893225806451613,164611,4.0,1,0,0,0
201801,1,-3.977419354838709,257.741935483871,0.7727272727272727,6.43793103448276,0.85,4.2548387096774185,1.2645161290322582,1184.2903225806454,1165.1935483870966,6,-0.9387096774193548,48.03225806451611,1260.0645161290322,28.935483870967737,1618.3870967741934,1381.0,0.07096774193548391,5.482413793103452,124211,4.0,1,0,0,0
201802,2,-1.6464285714285718,252.14285714285717,4.933333333333334,7.192592592592592,6.0200000000000005,3.9142857142857137,2.3464285714285715,1491.9285714285709,934.5357142857144,12,-1.0285714285714287,44.9142857142857,1476.7142857142858,24.392857142857146,1879.2142857142856,1414.75,-0.6607142857142858,11.454814814814815,197756,4.0,1,0,0,0
