date,최고 기온(°C),최소 상대습도(%),평균 기온(°C),평균 상대습도(%),일강수량(mm),평균 풍속(m/s),합계 일조 시간(hr),평균 해면기압(hPa),5.0cm 지중온도(°C),최저 초상온도(°C),1시간 최다 일사량(MJ/m2),9-9강수(mm),최대 풍속(m/s),최저 기온(°C),평균 30cm 지중온도(°C),평균 5cm 지중온도(°C),target,tp_1_0,tp_1_1,tp_1_2,tp_1_3,tp_2_0,tp_2_1,tp_2_2,tp_2_3
201602,5.0758620689655185,30.724137931034484,0.19310344827586204,52.05172413793103,3.966666666666667,2.755172413793104,6.73103448275862,1024.244827586207,15.355172413793099,-7.93103448275862,1.6168965517241385,4.76,5.613793103448275,-4.075862068965519,1.2862068965517244,0.6689655172413794,62976,1,0,0,0,1,0,0,0
201612,5.8,40.096774193548384,1.2451612903225806,59.15806451612904,4.364285714285715,2.225806451612903,5.367741935483871,1024.9870967741936,17.919354838709676,-5.6225806451612925,1.259032258064516,5.091666666666667,4.541935483870968,-2.670967741935484,5.164516129032258,2.7032258064516133,50147,1,0,0,0,1,0,0,0
201701,2.916129032258064,35.064516129032256,-1.829032258064516,54.60645161290322,1.1461538461538459,2.3,6.741935483870968,1025.6451612903227,16.92903225806451,-9.619354838709675,1.4958064516129033,1.2416666666666667,4.84516129032258,-5.767741935483871,2.467741935483871,0.2161290322580647,77496,1,0,0,0,1,0,0,0
201702,4.80357142857143,30.285714285714285,-0.2464285714285713,53.664285714285704,1.85,2.4464285714285707,7.5,1023.5178571428572,15.682142857142859,-8.56785714285714,1.7807142857142857,1.85,5.035714285714286,-4.7571428571428624,1.5107142857142857,0.6214285714285713,76071,1,0,0,0,1,0,0,0
201712,2.1580645161290324,33.16129032258065,-1.9290322580645158,55.854838709677416,2.485714285714286,1.7827586206896548,5.680645161290323,1026.032258064516,18.12258064516129,-9.841935483870966,0.9400000000000004,2.3200000000000003,4.0233333333333325,-5.748387096774192,2.825806451612904,0.003225806451612805,142238,1,0,0,0,1,0,0,0
201801,0.1419354838709677,28.935483870967737,-3.977419354838709,48.03225806451611,0.7727272727272727,1.870967741935484,6.43793103448276,1024.6,16.954838709677418,-11.735483870967741,0.9972413793103448,0.85,4.199999999999998,-7.329032258064518,0.7741935483870966,-1.5806451612903225,85495,1,0,0,0,1,0,0,0
201802,3.2821428571428566,24.392857142857146,-1.6464285714285718,44.9142857142857,4.933333333333334,2.1785714285714284,7.192592592592592,1023.7714285714287,15.55,-11.846428571428573,1.9503571428571431,6.0200000000000005,4.503571428571429,-5.871428571428572,-0.3857142857142857,-1.0357142857142854,71670,1,0,0,0,1,0,0,0
201812,4.087096774193548,26.48387096774193,-0.6064516129032259,45.75806451612904,2.733333333333334,1.803225806451613,6.4483870967741925,1027.7612903225806,17.63870967741936,-8.793548387096775,1.5393548387096774,1.8222222222222224,3.9,-4.693548387096773,3.696774193548386,0.7645161290322577,97456,1,0,0,0,1,0,0,0
201901,4.087096774193548,25.70967741935484,-0.8967741935483872,45.58387096774193,0.0,1.8193548387096776,6.935483870967741,1026.383870967742,16.470967741935482,-11.125806451612904,1.6403225806451611,0.0,4.190322580645161,-5.064516129032256,0.7096774193548386,-0.7258064516129034,106456,1,0,0,0,1,0,0,0
201902,6.046428571428572,26.0,0.9857142857142857,47.31071428571428,2.644444444444444,1.8428571428571427,6.803571428571429,1024.5035714285716,15.12857142857143,-7.835714285714286,1.9225,2.38,4.1071428571428585,-3.217857142857142,1.7035714285714283,1.2142857142857142,94846,1,0,0,0,1,0,0,0
201912,5.274193548387096,37.12903225806452,1.4161290322580642,57.75483870967742,1.1894736842105265,2.1258064516129034,5.296774193548388,1025.7774193548387,17.516129032258064,-6.470967741935485,1.3758064516129032,1.2500000000000002,4.400000000000001,-2.6032258064516136,5.035483870967743,2.4741935483870963,97041,1,0,0,0,1,0,0,0
