areaCode,areaNm,baseYmd,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum
11,서울특별시,20210606,7,일요일,1,현지인(a),4166298.5
11,서울특별시,20210606,7,일요일,2,외지인(b),1202558.0
11,서울특별시,20210606,7,일요일,3,외국인(c),4185.710030695978
26,부산광역시,20210606,7,일요일,1,현지인(a),1285525.5
26,부산광역시,20210606,7,일요일,2,외지인(b),353976.0
26,부산광역시,20210606,7,일요일,3,외국인(c),1977.371710953648
27,대구광역시,20210606,7,일요일,1,현지인(a),1077072.5
27,대구광역시,20210606,7,일요일,2,외지인(b),213381.0
27,대구광역시,20210606,7,일요일,3,외국인(c),215.94620428751563
28,인천광역시,20210606,7,일요일,1,현지인(a),1184186.5
28,인천광역시,20210606,7,일요일,2,외지인(b),431662.0
28,인천광역시,20210606,7,일요일,3,외국인(c),3544.0289274322135
29,광주광역시,20210606,7,일요일,1,현지인(a),722659.0
29,광주광역시,20210606,7,일요일,2,외지인(b),138901.0
29,광주광역시,20210606,7,일요일,3,외국인(c),161.5849541284404
30,대전광역시,20210606,7,일요일,1,현지인(a),665906.5
30,대전광역시,20210606,7,일요일,2,외지인(b),196952.0
30,대전광역시,20210606,7,일요일,3,외국인(c),171.00415936254979
31,울산광역시,20210606,7,일요일,1,현지인(a),444727.5
31,울산광역시,20210606,7,일요일,2,외지인(b),118625.5
31,울산광역시,20210606,7,일요일,3,외국인(c),692.7848447204965
36,세종특별자치시,20210606,7,일요일,1,현지인(a),140182.0
36,세종특별자치시,20210606,7,일요일,2,외지인(b),72306.5
36,세종특별자치시,20210606,7,일요일,3,외국인(c),65.21692650334074
41,경기도,20210606,7,일요일,1,현지인(a),5805863.0
41,경기도,20210606,7,일요일,2,외지인(b),1682821.0
41,경기도,20210606,7,일요일,3,외국인(c),5170.549450539049
42,강원도,20210606,7,일요일,1,현지인(a),931759.5
42,강원도,20210606,7,일요일,2,외지인(b),490910.0
42,강원도,20210606,7,일요일,3,외국인(c),225.36376418663306
43,충청북도,20210606,7,일요일,1,현지인(a),723096.5
43,충청북도,20210606,7,일요일,2,외지인(b),321912.5
43,충청북도,20210606,7,일요일,3,외국인(c),286.2248508946322
44,충청남도,20210606,7,일요일,1,현지인(a),977480.0
44,충청남도,20210606,7,일요일,2,외지인(b),497794.5
44,충청남도,20210606,7,일요일,3,외국인(c),678.0822078482098
45,전라북도,20210606,7,일요일,1,현지인(a),953687.0
45,전라북도,20210606,7,일요일,2,외지인(b),273325.5
45,전라북도,20210606,7,일요일,3,외국인(c),362.68163837893997
46,전라남도,20210606,7,일요일,1,현지인(a),880663.0
46,전라남도,20210606,7,일요일,2,외지인(b),406948.5
46,전라남도,20210606,7,일요일,3,외국인(c),1086.3531908053365
47,경상북도,20210606,7,일요일,1,현지인(a),1310449.0
47,경상북도,20210606,7,일요일,2,외지인(b),571875.5
47,경상북도,20210606,7,일요일,3,외국인(c),497.9544491003203
48,경상남도,20210606,7,일요일,1,현지인(a),1440887.0
48,경상남도,20210606,7,일요일,2,외지인(b),471845.5
48,경상남도,20210606,7,일요일,3,외국인(c),1692.9586622351449
50,제주특별자치도,20210606,7,일요일,1,현지인(a),507314.5
50,제주특별자치도,20210606,7,일요일,2,외지인(b),167793.5
50,제주특별자치도,20210606,7,일요일,3,외국인(c),1088.5140303593562
11,서울특별시,20210607,1,월요일,1,현지인(a),4890756.5
11,서울특별시,20210607,1,월요일,2,외지인(b),1142064.0
11,서울특별시,20210607,1,월요일,3,외국인(c),4195.794732946524
26,부산광역시,20210607,1,월요일,1,현지인(a),1442479.5
26,부산광역시,20210607,1,월요일,2,외지인(b),259899.5
26,부산광역시,20210607,1,월요일,3,외국인(c),2763.5283848651666
27,대구광역시,20210607,1,월요일,1,현지인(a),1227163.0
27,대구광역시,20210607,1,월요일,2,외지인(b),170278.5
27,대구광역시,20210607,1,월요일,3,외국인(c),217.38889305816147
28,인천광역시,20210607,1,월요일,1,현지인(a),1295280.0
28,인천광역시,20210607,1,월요일,2,외지인(b),290468.5
28,인천광역시,20210607,1,월요일,3,외국인(c),3677.1478846411756
29,광주광역시,20210607,1,월요일,1,현지인(a),832359.5
29,광주광역시,20210607,1,월요일,2,외지인(b),112896.0
29,광주광역시,20210607,1,월요일,3,외국인(c),203.45117187500006
30,대전광역시,20210607,1,월요일,1,현지인(a),758933.0
30,대전광역시,20210607,1,월요일,2,외지인(b),146881.0
30,대전광역시,20210607,1,월요일,3,외국인(c),193.8306738962045
31,울산광역시,20210607,1,월요일,1,현지인(a),513418.5
31,울산광역시,20210607,1,월요일,2,외지인(b),87909.5
31,울산광역시,20210607,1,월요일,3,외국인(c),1014.6422873194235
36,세종특별자치시,20210607,1,월요일,1,현지인(a),158595.5
36,세종특별자치시,20210607,1,월요일,2,외지인(b),53704.0
36,세종특별자치시,20210607,1,월요일,3,외국인(c),55.133628808864266
41,경기도,20210607,1,월요일,1,현지인(a),6377409.5
41,경기도,20210607,1,월요일,2,외지인(b),1174831.0
41,경기도,20210607,1,월요일,3,외국인(c),6609.014247890464
42,강원도,20210607,1,월요일,1,현지인(a),1039843.0
42,강원도,20210607,1,월요일,2,외지인(b),245602.0
42,강원도,20210607,1,월요일,3,외국인(c),219.73827004219416
43,충청북도,20210607,1,월요일,1,현지인(a),827221.5
43,충청북도,20210607,1,월요일,2,외지인(b),202636.0
43,충청북도,20210607,1,월요일,3,외국인(c),337.3133891213391
44,충청남도,20210607,1,월요일,1,현지인(a),1121281.0
44,충청남도,20210607,1,월요일,2,외지인(b),286146.0
44,충청남도,20210607,1,월요일,3,외국인(c),870.9730919967004
45,전라북도,20210607,1,월요일,1,현지인(a),1066327.5
45,전라북도,20210607,1,월요일,2,외지인(b),154402.5
45,전라북도,20210607,1,월요일,3,외국인(c),369.6177644642247
46,전라남도,20210607,1,월요일,1,현지인(a),994588.0
46,전라남도,20210607,1,월요일,2,외지인(b),228448.5
46,전라남도,20210607,1,월요일,3,외국인(c),1184.3928464977632
47,경상북도,20210607,1,월요일,1,현지인(a),1486212.0
47,경상북도,20210607,1,월요일,2,외지인(b),319487.0
47,경상북도,20210607,1,월요일,3,외국인(c),1628.1012178456585
48,경상남도,20210607,1,월요일,1,현지인(a),1620993.5
48,경상남도,20210607,1,월요일,2,외지인(b),283811.5
48,경상남도,20210607,1,월요일,3,외국인(c),2143.5346006815803
50,제주특별자치도,20210607,1,월요일,1,현지인(a),546822.5
50,제주특별자치도,20210607,1,월요일,2,외지인(b),160947.5
50,제주특별자치도,20210607,1,월요일,3,외국인(c),1168.6568134791603
11,서울특별시,20210608,2,화요일,1,현지인(a),4866512.0
11,서울특별시,20210608,2,화요일,2,외지인(b),1193661.0
11,서울특별시,20210608,2,화요일,3,외국인(c),4426.904712092129
26,부산광역시,20210608,2,화요일,1,현지인(a),1416019.5
26,부산광역시,20210608,2,화요일,2,외지인(b),256935.0
26,부산광역시,20210608,2,화요일,3,외국인(c),2541.7624528023566
27,대구광역시,20210608,2,화요일,1,현지인(a),1206747.5
27,대구광역시,20210608,2,화요일,2,외지인(b),172952.5
27,대구광역시,20210608,2,화요일,3,외국인(c),234.67789834380363
28,인천광역시,20210608,2,화요일,1,현지인(a),1280121.5
28,인천광역시,20210608,2,화요일,2,외지인(b),296698.5
28,인천광역시,20210608,2,화요일,3,외국인(c),3430.6111935610534
29,광주광역시,20210608,2,화요일,1,현지인(a),808605.0
29,광주광역시,20210608,2,화요일,2,외지인(b),113277.5
29,광주광역시,20210608,2,화요일,3,외국인(c),174.8083197389886
30,대전광역시,20210608,2,화요일,1,현지인(a),749252.0
30,대전광역시,20210608,2,화요일,2,외지인(b),150724.0
30,대전광역시,20210608,2,화요일,3,외국인(c),192.83549999999985
31,울산광역시,20210608,2,화요일,1,현지인(a),509904.5
31,울산광역시,20210608,2,화요일,2,외지인(b),90258.0
31,울산광역시,20210608,2,화요일,3,외국인(c),942.088390212491
36,세종특별자치시,20210608,2,화요일,1,현지인(a),157941.0
36,세종특별자치시,20210608,2,화요일,2,외지인(b),59027.5
36,세종특별자치시,20210608,2,화요일,3,외국인(c),64.66149425287354
41,경기도,20210608,2,화요일,1,현지인(a),6333320.0
41,경기도,20210608,2,화요일,2,외지인(b),1222046.0
41,경기도,20210608,2,화요일,3,외국인(c),6983.16892821685
42,강원도,20210608,2,화요일,1,현지인(a),1033725.0
42,강원도,20210608,2,화요일,2,외지인(b),227601.5
42,강원도,20210608,2,화요일,3,외국인(c),226.26897658862876
43,충청북도,20210608,2,화요일,1,현지인(a),815608.5
43,충청북도,20210608,2,화요일,2,외지인(b),202786.5
43,충청북도,20210608,2,화요일,3,외국인(c),344.7038014042129
44,충청남도,20210608,2,화요일,1,현지인(a),1113637.0
44,충청남도,20210608,2,화요일,2,외지인(b),287752.5
44,충청남도,20210608,2,화요일,3,외국인(c),872.0031810766721
45,전라북도,20210608,2,화요일,1,현지인(a),1059450.0
45,전라북도,20210608,2,화요일,2,외지인(b),154549.5
45,전라북도,20210608,2,화요일,3,외국인(c),404.43884076036164
46,전라남도,20210608,2,화요일,1,현지인(a),983675.0
46,전라남도,20210608,2,화요일,2,외지인(b),230566.0
46,전라남도,20210608,2,화요일,3,외국인(c),1175.2672878998615
47,경상북도,20210608,2,화요일,1,현지인(a),1471946.0
47,경상북도,20210608,2,화요일,2,외지인(b),323662.5
47,경상북도,20210608,2,화요일,3,외국인(c),1319.56938259833
48,경상남도,20210608,2,화요일,1,현지인(a),1599972.5
48,경상남도,20210608,2,화요일,2,외지인(b),284826.5
48,경상남도,20210608,2,화요일,3,외국인(c),1989.3929047771728
50,제주특별자치도,20210608,2,화요일,1,현지인(a),542384.5
50,제주특별자치도,20210608,2,화요일,2,외지인(b),150241.0
50,제주특별자치도,20210608,2,화요일,3,외국인(c),1694.5122924731193
